files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=7.13 s (101.0 files/s, 13075.9 lines/s)"
299,Java,6981,10183,47554
403,XML,1182,7052,19108
6,Python,140,144,371
7,Bourne Shell,36,1,151
2,Bourne Again Shell,21,21,126
1,DOS Batch,24,2,64
1,YAML,0,0,18
1,IDL,2,0,15
