files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.67 s (86.2 files/s, 5738.5 lines/s)"
46,XML,491,816,1210
9,Java,167,142,750
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,Ant,6,24,7
