files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.40 s (43.0 files/s, 2778.5 lines/s)"
16,Java,419,277,1840
41,XML,110,21,944
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,2,0,15
