files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.87 s (136.7 files/s, 20281.4 lines/s)"
110,Java,4269,4586,14768
142,XML,2176,341,11424
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,2,0,15
