files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.81 s (188.0 files/s, 18465.5 lines/s)"
80,Java,1934,1235,8642
70,XML,330,191,2403
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,Bourne Shell,6,0,36
