files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.35 s (93.9 files/s, 17310.2 lines/s)"
14,Java,1010,384,3528
16,XML,105,12,772
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,4,0,21
