files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.27 s (133.3 files/s, 6154.2 lines/s)"
2,Java,101,16,705
30,XML,36,2,490
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,YAML,6,0,39
1,IDL,2,0,15
