files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.73 s (132.0 files/s, 11570.2 lines/s)"
41,Java,531,914,4524
53,XML,131,159,1420
1,HTML,123,0,571
1,Bourne Shell,3,17,17
1,Ant,17,59,16
