files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.23 s (144.4 files/s, 14154.6 lines/s)"
109,XML,590,1356,7590
65,Java,1143,1266,5121
1,Bourne Shell,21,22,129
1,DOS Batch,23,2,59
1,YAML,0,0,31
