files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.80 s (154.9 files/s, 22283.6 lines/s)"
54,Java,2194,2957,9206
68,XML,429,967,1732
1,Python,25,25,142
1,Maven,13,34,112
