files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.49 s (188.4 files/s, 20699.7 lines/s)"
100,Java,1945,2106,13160
179,XML,619,2725,10139
1,IDL,11,0,55
