files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.41 s (223.0 files/s, 28031.6 lines/s)"
67,Java,1190,4347,5371
24,XML,70,38,540
1,Bourne Shell,1,0,9
