files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.31 s (133.0 files/s, 8420.9 lines/s)"
15,Java,179,167,1240
25,XML,99,37,865
1,Bourne Shell,1,0,7
