files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=2.96 s (80.0 files/s, 9029.7 lines/s)"
28,Python,1405,1823,4951
17,Java,648,2798,4360
161,XML,974,1883,3542
7,HTML,126,27,1146
9,SASS,176,145,997
8,Javascript,190,146,881
2,CSS,31,23,143
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
3,YAML,18,25,44
