files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.31 s (117.5 files/s, 13714.4 lines/s)"
22,Java,422,402,2597
11,XML,61,0,306
1,C,20,18,126
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
