files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.68 s (149.3 files/s, 16853.1 lines/s)"
27,Java,1189,347,3618
71,XML,883,673,3041
3,Bourne Shell,316,216,1120
