files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.75 s (38.9 files/s, 4091.6 lines/s)"
19,Java,395,812,1669
4,XML,4,10,50
1,Ant,17,59,16
1,Bourne Shell,4,3,7
4,HTML,0,0,7
