files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.60 s (74.8 files/s, 5857.2 lines/s)"
12,Java,321,679,1230
29,XML,111,434,446
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,IDL,2,0,15
1,YAML,7,11,14
