files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.57 s (186.9 files/s, 24821.6 lines/s)"
47,Java,1769,3511,6580
55,XML,281,176,1366
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,YAML,9,39,63
1,IDL,6,0,20
