files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.67 s (85.6 files/s, 15200.6 lines/s)"
33,Java,1102,2038,5896
22,XML,50,44,972
2,Bourne Shell,5,5,14
