files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=6.31 s (188.6 files/s, 35837.0 lines/s)"
930,Java,25061,51241,130565
254,XML,1268,913,16447
5,IDL,74,0,405
1,Ant,18,59,16
