files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.10 s (87.4 files/s, 8827.4 lines/s)"
59,Java,1493,113,5858
33,XML,128,3,1819
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,IDL,2,0,15
1,YAML,2,0,12
