files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.38 s (135.6 files/s, 9403.7 lines/s)"
26,Java,486,216,1978
22,XML,66,3,398
3,Maven,18,41,363
1,YAML,3,18,15
